user_id,city_location,user_budget_min_lakh,user_budget_max_lakh,user_preferred_body_type,user_fuel_preference,user_transmission_preference,user_seating_capacity,user_monthly_running_km,user_min_ground_clearance_mm,user_min_safety_rating,recommended_brand,recommended_model,body_type,fuel_type,transmission,seating_capacity,safety_rating_stars,ground_clearance_mm,mileage_kmpl_or_range_km,ex_showroom_price_lakh,rto_tax_lakh,insurance_cost_lakh,other_charges_lakh,full_on_road_price_lakh
USR_17627,Hyderabad (Telangana),567.55,697.95,Coupe,Petrol,Automatic,4,1200,130,4,Bentley,Continental GT,Coupe,Petrol,Automatic,4,5,120,7.4,541.5,75.81,22.74,0.21,640.26
USR_17628,Delhi,608.09,867.13,Luxury SUV,Petrol,Automatic,5,1200,153,5,Rolls-Royce,Cullinan,Luxury SUV,Petrol,Automatic,5,5,173,6.6,648.56,64.86,27.24,0.23,740.89
USR_17629,Chennai (Tamil Nadu),45.74,58.36,Full SUV,Diesel,Automatic,7,3000,205,4,MG Motor,Gloster,Full SUV,Diesel,Automatic,7,5,210,12.04,39.86,5.98,1.67,0.14,47.65
USR_17630,Hyderabad (Telangana),68.67,89.54,Luxury SUV,Petrol,Automatic,5,500,195,5,Audi,Q5,Luxury SUV,Petrol,Automatic,5,5,200,13.47,67.05,9.39,2.82,0.19,79.45
USR_17631,Patna (Bihar),48.83,61.59,Luxury Sedan,Petrol,Automatic,5,2500,140,5,Mercedes-Benz,A-Class Limousine,Luxury Sedan,Petrol,Automatic,5,5,140,17.5,43.74,4.81,1.84,0.21,50.6
USR_17632,Lucknow (Uttar Pradesh),12.26,16.02,Hatchback,Electric,Automatic,5,2000,155,3,Citroën,ë-C3,Hatchback,Electric,Automatic,5,3,170,320.0,12.09,0.6,0.51,0.2,13.4
USR_17633,Bhubaneswar (Odisha),3.9,6.29,Hatchback,CNG,Manual,4,800,155,2,Maruti Suzuki,Alto K10,Hatchback,CNG,Manual,4,2,160,33.85,4.63,0.42,0.19,0.18,5.42
USR_17634,Chandigarh,113.26,168.25,Luxury SUV,Electric,Automatic,5,800,202,5,BMW,iX,Luxury SUV,Electric,Automatic,5,5,202,575.0,120.8,6.04,5.07,0.12,132.03
USR_17635,Mumbai (Maharashtra),7.11,8.51,MPV,Petrol,Manual,7,2000,167,3,Renault,Triber,MPV,Petrol,Manual,7,4,182,20.0,5.83,0.76,0.24,0.13,6.96
USR_17636,Chandigarh,9.12,13.9,Compact SUV,Petrol,Automatic,5,800,201,4,Mahindra,XUV3XO,Compact SUV,Petrol,Automatic,5,5,201,18.2,10.74,0.86,0.45,0.14,12.19
USR_17637,Delhi,15.95,22.21,Sedan,Petrol,Automatic,5,2000,159,4,Volkswagen,Virtus,Sedan,Petrol,Automatic,5,5,179,18.12,15.4,1.54,0.65,0.16,17.75
USR_17638,Bhubaneswar (Odisha),15.38,22.32,Mid SUV,Diesel,Manual,5,1500,228,2,Force Motors,Gurkha,Mid SUV,Diesel,Manual,5,3,233,11.5,15.84,1.43,0.67,0.14,18.08
USR_17639,Hyderabad (Telangana),9.04,14.54,Compact SUV,Diesel,Manual,7,500,180,3,Mahindra,Bolero Neo,Compact SUV,Diesel,Manual,7,3,180,17.29,9.7,1.36,0.41,0.18,11.65
USR_17640,Bangalore (Karnataka),129.95,201.38,Luxury Sedan,Electric,Automatic,4,2000,130,4,Porsche,Taycan,Luxury Sedan,Electric,Automatic,4,5,127,503.0,152.26,7.61,6.39,0.14,166.4
USR_17641,Chennai (Tamil Nadu),403.47,600.7,Luxury SUV,Petrol,Automatic,5,1500,173,5,Lamborghini,Urus Performante,Luxury SUV,Petrol,Automatic,5,5,173,7.8,440.0,66.0,18.48,0.22,524.7
USR_17642,Bhubaneswar (Odisha),102.96,143.83,Luxury MPV,Strong Hybrid,Automatic,7,2000,150,5,Toyota,Vellfire,Luxury MPV,Strong Hybrid,Automatic,7,5,160,19.28,111.53,10.04,4.68,0.23,126.48
USR_17643,Chennai (Tamil Nadu),11.59,14.16,Compact SUV,Electric,Automatic,5,1500,190,5,Tata Motors,Punch EV,Compact SUV,Electric,Automatic,5,5,190,421.0,10.53,0.53,0.44,0.17,11.67
USR_17644,Chennai (Tamil Nadu),69.55,95.42,Luxury SUV,Strong Hybrid,Automatic,5,1500,206,5,Volvo,XC60,Luxury SUV,Strong Hybrid,Automatic,5,5,216,11.2,73.77,11.07,3.1,0.19,88.13
USR_17645,Indore (Madhya Pradesh),4.78,6.27,Hatchback,Petrol,Manual,4,1500,155,2,Maruti Suzuki,Alto K10,Hatchback,Petrol,Manual,4,2,160,24.39,4.1,0.49,0.17,0.24,5.0
USR_17646,Hyderabad (Telangana),87.36,123.66,Luxury SUV,Strong Hybrid,Automatic,5,3000,200,4,Lexus,RX 500h,Luxury SUV,Strong Hybrid,Automatic,5,5,200,15.1,91.4,12.8,3.84,0.19,108.23
USR_17647,Chandigarh,21.88,26.77,MPV,Diesel,Manual,7,500,158,4,Toyota,Innova Crysta,MPV,Diesel,Manual,7,5,178,15.1,19.54,1.56,0.82,0.25,22.17
USR_17648,Bangalore (Karnataka),11.49,15.01,Hatchback,Electric,Automatic,5,3000,165,2,Citroën,ë-C3,Hatchback,Electric,Automatic,5,3,170,320.0,11.57,0.58,0.49,0.14,12.78
USR_17649,Indore (Madhya Pradesh),12.14,19.5,Sedan,Petrol,Automatic,5,2000,160,4,Honda,City,Sedan,Petrol,Automatic,5,5,165,18.4,14.03,1.68,0.59,0.23,16.53
USR_17650,Hyderabad (Telangana),254.57,353.88,Luxury SUV,Diesel,Automatic,5,2500,209,5,Land Rover,Range Rover,Luxury SUV,Diesel,Automatic,5,5,219,10.3,242.37,33.93,10.18,0.18,286.66
USR_17651,Delhi,453.18,561.69,Coupe,Petrol,Automatic,2,3000,130,5,Lamborghini,Huracan Tecnica,Coupe,Petrol,Automatic,2,5,100,7.1,407.5,40.75,17.12,0.12,465.49
USR_17652,Ahmedabad (Gujarat),9.23,11.78,Hatchback,Petrol,Automatic,5,2000,170,3,Hyundai,i20,Hatchback,Petrol,Automatic,5,3,170,19.65,9.21,0.74,0.39,0.25,10.59
USR_17653,Delhi,41.79,50.57,Full SUV,Diesel,Automatic,7,2000,210,5,MG Motor,Gloster,Full SUV,Diesel,Automatic,7,5,210,12.04,41.23,4.12,1.73,0.25,47.33
USR_17654,Guwahati (Assam),58.51,89.06,Luxury SUV,Strong Hybrid,Automatic,5,1500,185,4,Lexus,NX 350h,Luxury SUV,Strong Hybrid,Automatic,5,5,195,17.8,62.84,5.03,2.64,0.17,70.68
USR_17655,Mumbai (Maharashtra),7.33,8.68,Hatchback,Petrol,Manual,5,800,170,4,Tata Motors,Tiago,Hatchback,Petrol,Manual,5,4,170,20.01,5.62,0.73,0.24,0.24,6.83
USR_17656,Kochi (Kerala),80.23,119.52,Luxury SUV,Petrol,Automatic,5,800,203,4,Land Rover,Range Rover Velar,Luxury SUV,Petrol,Automatic,5,5,213,13.1,91.78,13.77,3.85,0.14,109.54
USR_17657,Ahmedabad (Gujarat),38.63,63.07,Compact SUV,Electric,Automatic,5,2000,150,5,Mini,Countryman Electric,Compact SUV,Electric,Automatic,5,5,165,462.0,51.04,2.55,2.14,0.21,55.94
USR_17658,Delhi,16.86,23.29,Mid SUV,Diesel,Automatic,5,800,180,4,Hyundai,Creta,Mid SUV,Diesel,Automatic,5,4,190,19.1,18.07,1.81,0.76,0.14,20.78
USR_17659,Kochi (Kerala),11.01,17.54,MPV,CNG,Manual,7,2500,165,3,Maruti Suzuki,Ertiga,MPV,CNG,Manual,7,3,185,26.11,11.33,1.7,0.48,0.15,13.66
USR_17660,Bangalore (Karnataka),14.23,18.47,Compact SUV,Diesel,Automatic,5,3000,188,5,Tata Motors,Nexon,Compact SUV,Diesel,Automatic,5,5,208,23.2,13.54,2.44,0.57,0.22,16.77
USR_17661,Bhubaneswar (Odisha),16.61,20.13,Mid SUV,Diesel,Automatic,5,800,190,4,Hyundai,Creta,Mid SUV,Diesel,Automatic,5,4,190,19.1,16.14,1.45,0.68,0.17,18.44
USR_17662,Kolkata (West Bengal),25.24,30.4,Full SUV,Diesel,Automatic,5,800,210,4,Isuzu,D-Max V-Cross,Full SUV,Diesel,Automatic,5,4,225,12.4,24.19,2.42,1.02,0.12,27.75
USR_17663,Kolkata (West Bengal),13.04,17.35,MPV,Petrol,Automatic,7,1500,175,3,Kia,Carens,MPV,Petrol,Automatic,7,3,195,16.5,12.18,1.22,0.51,0.17,14.08
USR_17664,Kolkata (West Bengal),17.99,24.52,Mid SUV,Diesel,Automatic,5,3000,170,4,Hyundai,Creta,Mid SUV,Diesel,Automatic,5,4,190,19.1,16.75,1.68,0.7,0.15,19.28
USR_17665,Kochi (Kerala),17.92,21.12,Sedan,Petrol,Automatic,5,2000,150,5,Hyundai,Verna,Sedan,Petrol,Automatic,5,5,170,18.6,15.25,2.29,0.64,0.21,18.39
USR_17666,Bhubaneswar (Odisha),17.16,23.04,Mid SUV,Diesel,Manual,5,3000,192,4,MG Motor,Hector,Mid SUV,Diesel,Manual,5,4,192,15.58,18.64,1.68,0.78,0.15,21.25
USR_17667,Mumbai (Maharashtra),135.65,163.07,Luxury MPV,Strong Hybrid,Automatic,7,2500,155,5,Toyota,Vellfire,Luxury MPV,Strong Hybrid,Automatic,7,5,160,19.28,116.1,15.09,4.88,0.23,136.3
USR_17668,Mumbai (Maharashtra),16.75,20.2,Sedan,Petrol,Automatic,5,3000,174,4,Skoda,Slavia,Sedan,Petrol,Automatic,5,5,179,18.73,15.5,2.02,0.65,0.15,18.32
USR_17669,Kolkata (West Bengal),8.61,12.81,Compact SUV,Petrol,Automatic,5,2500,196,5,Mahindra,XUV3XO,Compact SUV,Petrol,Automatic,5,5,201,18.2,10.37,1.04,0.44,0.17,12.02
USR_17670,Lucknow (Uttar Pradesh),37.38,61.94,Mid SUV,Electric,Automatic,5,3000,163,5,Hyundai,Ioniq 5,Mid SUV,Electric,Automatic,5,5,163,631.0,44.46,2.22,1.87,0.16,48.71
USR_17671,Chennai (Tamil Nadu),18.46,26.01,Mid SUV,Electric,Automatic,5,3000,172,5,MG Motor,ZS EV,Mid SUV,Electric,Automatic,5,5,177,461.0,18.61,0.93,0.78,0.2,20.52
USR_17672,Patna (Bihar),19.7,24.16,Mid SUV,Diesel,Automatic,5,2000,180,2,Kia,Seltos,Mid SUV,Diesel,Automatic,5,3,190,20.7,16.09,1.77,0.68,0.13,18.67
USR_17673,Ahmedabad (Gujarat),19.59,24.21,Mid SUV,Electric,Automatic,5,2500,190,5,Tata Motors,Curvv EV,Mid SUV,Electric,Automatic,5,5,190,502.0,18.81,0.94,0.79,0.18,20.72
USR_17674,Ahmedabad (Gujarat),9.58,12.76,Compact SUV,Diesel,Manual,7,1200,180,3,Mahindra,Bolero Neo,Compact SUV,Diesel,Manual,7,3,180,17.29,9.98,0.8,0.42,0.16,11.36
USR_17675,Chennai (Tamil Nadu),42.65,66.73,Mid SUV,Electric,Automatic,5,1200,148,5,Hyundai,Ioniq 5,Mid SUV,Electric,Automatic,5,5,163,631.0,48.97,2.45,2.06,0.23,53.71
USR_17676,Chandigarh,72.26,115.26,Luxury SUV,Petrol,Automatic,5,800,178,4,Porsche,Macan,Luxury SUV,Petrol,Automatic,5,5,198,10.2,93.69,7.5,3.93,0.13,105.25
USR_17677,Lucknow (Uttar Pradesh),1181.81,1409.15,Luxury SUV,Petrol,Automatic,4,3000,170,4,Ferrari,Purosangue,Luxury SUV,Petrol,Automatic,4,5,185,6.8,1110.62,111.06,46.65,0.23,1268.56
USR_17678,Kolkata (West Bengal),385.9,547.1,Luxury SUV,Petrol,Automatic,5,2000,185,5,Aston Martin,DBX 707,Luxury SUV,Petrol,Automatic,5,5,190,7.9,429.95,43.0,18.06,0.14,491.15
USR_17679,Guwahati (Assam),11.93,15.66,Compact SUV,Diesel,Manual,7,800,180,3,Mahindra,Bolero Neo,Compact SUV,Diesel,Manual,7,3,180,17.29,10.72,0.86,0.45,0.13,12.16
USR_17680,Chennai (Tamil Nadu),21.83,26.41,Mid SUV,Diesel,Manual,5,1500,233,3,Force Motors,Gurkha,Mid SUV,Diesel,Manual,5,3,233,11.5,17.85,2.68,0.75,0.15,21.43
USR_17681,Hyderabad (Telangana),8.05,9.85,Sedan,CNG,Manual,5,2000,160,3,Tata Motors,Tigor,Sedan,CNG,Manual,5,4,165,26.49,7.58,1.06,0.32,0.13,9.09
USR_17682,Ahmedabad (Gujarat),13.39,18.05,Sedan,Petrol,Automatic,5,2500,150,4,Hyundai,Verna,Sedan,Petrol,Automatic,5,5,170,18.6,14.82,1.19,0.62,0.19,16.82
USR_17683,Hyderabad (Telangana),49.76,68.92,Luxury SUV,Petrol,Automatic,5,1500,155,5,Audi,Q3,Luxury SUV,Petrol,Automatic,5,5,170,14.93,46.04,6.45,1.93,0.25,54.67
USR_17684,Chennai (Tamil Nadu),83.86,106.99,Luxury SUV,Strong Hybrid,Automatic,5,1500,175,5,Lexus,NX 350h,Luxury SUV,Strong Hybrid,Automatic,5,5,195,17.8,71.67,10.75,3.01,0.12,85.55
USR_17685,Chennai (Tamil Nadu),12.53,18.23,MPV,Diesel,Manual,7,2000,190,3,Kia,Carens,MPV,Diesel,Manual,7,3,195,18.4,12.41,1.86,0.52,0.18,14.97
USR_17686,Delhi,68.97,91.19,Luxury SUV,Diesel,Automatic,5,800,198,4,Jaguar,F-Pace,Luxury SUV,Diesel,Automatic,5,5,213,12.9,72.5,7.25,3.05,0.17,82.97
USR_17687,Guwahati (Assam),52.13,86.06,Luxury Sedan,Diesel,Automatic,5,1200,142,4,Mercedes-Benz,C-Class,Luxury Sedan,Diesel,Automatic,5,5,157,16.9,65.41,5.23,2.75,0.16,73.55
USR_17688,Delhi,110.76,137.41,Luxury SUV,Strong Hybrid,Automatic,5,800,180,4,Lexus,RX 500h,Luxury SUV,Strong Hybrid,Automatic,5,5,200,15.1,100.07,10.01,4.2,0.16,114.44
USR_17689,Bangalore (Karnataka),22.46,26.44,Mid SUV,Electric,Automatic,5,1200,157,5,MG Motor,ZS EV,Mid SUV,Electric,Automatic,5,5,177,461.0,18.66,0.93,0.78,0.24,20.61
USR_17690,Guwahati (Assam),74.85,89.25,Luxury SUV,Strong Hybrid,Automatic,5,500,216,5,Volvo,XC60,Luxury SUV,Strong Hybrid,Automatic,5,5,216,11.2,72.71,5.82,3.05,0.12,81.7
USR_17691,Patna (Bihar),10.18,14.75,Compact SUV,Diesel,Automatic,5,1200,205,3,Kia,Sonet,Compact SUV,Diesel,Automatic,5,3,205,22.3,10.67,1.17,0.45,0.22,12.51
USR_17692,Kochi (Kerala),22.9,31.25,Mid SUV,Electric,Automatic,5,2000,155,4,BYD,Atto 3,Mid SUV,Electric,Automatic,5,5,175,521.0,26.12,1.31,1.1,0.15,28.68
USR_17693,Bangalore (Karnataka),481.34,730.35,Coupe,Strong Hybrid,Automatic,2,1200,130,4,Ferrari,296 GTB,Coupe,Strong Hybrid,Automatic,2,5,105,14.9,514.66,92.64,21.62,0.17,629.09
USR_17694,Mumbai (Maharashtra),8.05,11.92,Hatchback,Petrol,Automatic,5,500,150,3,Hyundai,i20,Hatchback,Petrol,Automatic,5,3,170,19.65,9.11,1.18,0.38,0.17,10.84
USR_17695,Indore (Madhya Pradesh),9.95,13.93,Compact SUV,Electric,Automatic,5,2500,190,5,Tata Motors,Punch EV,Compact SUV,Electric,Automatic,5,5,190,421.0,9.98,0.5,0.42,0.16,11.06
USR_17696,Mumbai (Maharashtra),77.43,98.42,Luxury SUV,Diesel,Automatic,5,2500,186,4,Mercedes-Benz,GLC,Luxury SUV,Diesel,Automatic,5,5,201,14.7,75.29,9.79,3.16,0.13,88.37
USR_17697,Kolkata (West Bengal),18.48,30.57,Full SUV,Diesel,Automatic,7,1200,195,4,Mahindra,XUV700,Full SUV,Diesel,Automatic,7,5,200,16.6,23.07,2.31,0.97,0.13,26.48
USR_17698,Bhubaneswar (Odisha),61.9,88.63,Luxury SUV,Strong Hybrid,Automatic,5,800,195,5,Lexus,NX 350h,Luxury SUV,Strong Hybrid,Automatic,5,5,195,17.8,67.83,6.1,2.85,0.16,76.94
USR_17699,Delhi,36.8,49.79,Full SUV,Petrol,Automatic,5,1200,195,5,Volkswagen,Tiguan,Full SUV,Petrol,Automatic,5,5,200,12.6,34.22,3.42,1.44,0.23,39.31
USR_17700,Kolkata (West Bengal),5.66,8.66,MPV,Petrol,Manual,7,2000,177,4,Renault,Triber,MPV,Petrol,Manual,7,4,182,20.0,6.0,0.6,0.25,0.14,6.99
USR_17701,Chennai (Tamil Nadu),12.77,20.61,Mid SUV,Petrol,Automatic,5,2000,175,3,Kia,Seltos,Mid SUV,Petrol,Automatic,5,3,190,17.0,16.06,2.41,0.67,0.22,19.36
USR_17702,Kolkata (West Bengal),64.34,87.55,Luxury Sedan,Petrol,Automatic,5,1500,140,5,BMW,5 Series,Luxury Sedan,Petrol,Automatic,5,5,140,15.7,71.73,7.17,3.01,0.16,82.07
USR_17703,Chennai (Tamil Nadu),73.27,96.48,Luxury SUV,Diesel,Automatic,7,800,192,5,Land Rover,Discovery Sport,Luxury SUV,Diesel,Automatic,7,5,212,13.1,67.96,10.19,2.85,0.23,81.23
USR_17704,Ahmedabad (Gujarat),19.33,25.43,Mid SUV,Diesel,Automatic,5,800,214,5,Mahindra,Thar Roxx,Mid SUV,Diesel,Automatic,5,5,219,12.4,19.43,1.55,0.82,0.18,21.98
USR_17705,Delhi,506.78,735.38,Coupe,Strong Hybrid,Automatic,2,1200,130,5,Ferrari,296 GTB,Coupe,Strong Hybrid,Automatic,2,5,105,14.9,575.39,57.54,24.17,0.14,657.24
USR_17706,Bhubaneswar (Odisha),44.29,67.18,Luxury Sedan,Petrol,Automatic,5,1200,130,4,Mercedes-Benz,A-Class Limousine,Luxury Sedan,Petrol,Automatic,5,5,140,17.5,47.32,4.26,1.99,0.25,53.82
USR_17707,Bangalore (Karnataka),558.39,852.38,Luxury SUV,Petrol,Automatic,5,2000,173,4,Rolls-Royce,Cullinan,Luxury SUV,Petrol,Automatic,5,5,173,6.6,644.46,116.0,27.07,0.14,787.67
USR_17708,Kolkata (West Bengal),58.88,96.5,Luxury Sedan,Diesel,Automatic,5,1500,152,5,Mercedes-Benz,C-Class,Luxury Sedan,Diesel,Automatic,5,5,157,16.9,65.15,6.52,2.74,0.19,74.6
USR_17709,Delhi,8.52,13.19,Compact SUV,Petrol,Automatic,5,500,196,5,Mahindra,XUV3XO,Compact SUV,Petrol,Automatic,5,5,201,18.2,10.77,1.08,0.45,0.19,12.49
USR_17710,Bhubaneswar (Odisha),193.99,241.09,Coupe,Petrol,Automatic,2,1200,130,5,Porsche,911 Carrera,Coupe,Petrol,Automatic,2,5,100,9.0,197.13,17.74,8.28,0.17,223.32
USR_17711,Kochi (Kerala),18.83,31.35,Full SUV,Petrol,Automatic,7,800,190,5,Mahindra,XUV700,Full SUV,Petrol,Automatic,7,5,200,13.0,23.12,3.47,0.97,0.24,27.8
USR_17712,Kochi (Kerala),76.11,124.57,Luxury SUV,Petrol,Automatic,5,2500,208,5,Land Rover,Range Rover Velar,Luxury SUV,Petrol,Automatic,5,5,213,13.1,88.57,13.29,3.72,0.23,105.81
USR_17713,Ahmedabad (Gujarat),5.21,8.25,Hatchback,Petrol,Manual,5,1200,148,2,Maruti Suzuki,Swift,Hatchback,Petrol,Manual,5,3,163,25.75,6.45,0.52,0.27,0.23,7.47
USR_17714,Hyderabad (Telangana),18.66,26.46,Mid SUV,Strong Hybrid,Automatic,5,3000,190,5,Maruti Suzuki,Grand Vitara,Mid SUV,Strong Hybrid,Automatic,5,5,210,27.97,17.93,2.51,0.75,0.25,21.44
USR_17715,Bangalore (Karnataka),65.85,96.35,Luxury SUV,Strong Hybrid,Automatic,5,1500,185,5,Lexus,NX 350h,Luxury SUV,Strong Hybrid,Automatic,5,5,195,17.8,69.05,12.43,2.9,0.18,84.56
USR_17716,Lucknow (Uttar Pradesh),33.11,51.37,Luxury SUV,Petrol,Automatic,5,800,160,5,Audi,Q3,Luxury SUV,Petrol,Automatic,5,5,170,14.93,42.34,4.23,1.78,0.13,48.48
USR_17717,Jaipur (Rajasthan),11.98,19.09,Compact SUV,Electric,Automatic,5,2500,190,5,Tata Motors,Nexon EV,Compact SUV,Electric,Automatic,5,5,190,465.0,13.57,0.68,0.57,0.22,15.04
USR_17718,Delhi,118.02,141.39,Full SUV,Diesel,Automatic,7,2500,271,5,Land Rover,Defender 110,Full SUV,Diesel,Automatic,7,5,291,11.4,96.13,9.61,4.04,0.17,109.95
USR_17719,Chandigarh,20.12,24.31,Mid SUV,Electric,Automatic,5,1500,167,4,MG Motor,ZS EV,Mid SUV,Electric,Automatic,5,5,177,461.0,18.35,0.92,0.77,0.14,20.18
USR_17720,Delhi,29.05,36.64,MPV,Strong Hybrid,Automatic,7,800,165,5,Toyota,Innova Hycross,MPV,Strong Hybrid,Automatic,7,5,185,23.24,25.47,2.55,1.07,0.18,29.27
USR_17721,Bhubaneswar (Odisha),12.68,19.13,Mid SUV,Petrol,Automatic,5,1200,168,4,Volkswagen,Taigun,Mid SUV,Petrol,Automatic,5,5,188,18.15,15.43,1.39,0.65,0.24,17.71
USR_17722,Patna (Bihar),88.22,129.56,Full SUV,Diesel,Automatic,7,1500,291,5,Land Rover,Defender 110,Full SUV,Diesel,Automatic,7,5,291,11.4,100.55,11.06,4.22,0.14,115.97
USR_17723,Chennai (Tamil Nadu),234.05,305.37,Full SUV,Diesel,Automatic,7,2000,225,4,Toyota,Land Cruiser 300,Full SUV,Diesel,Automatic,7,5,230,9.3,226.26,33.94,9.5,0.23,269.93
USR_17724,Lucknow (Uttar Pradesh),5.57,8.27,Hatchback,Petrol,Manual,5,800,165,3,Tata Motors,Tiago,Hatchback,Petrol,Manual,5,4,170,20.01,5.46,0.55,0.23,0.17,6.41
USR_17725,Chandigarh,8.1,11.05,Sedan,CNG,Manual,5,1500,155,3,Hyundai,Aura,Sedan,CNG,Manual,5,3,165,28.0,8.23,0.66,0.35,0.14,9.38
USR_17726,Kolkata (West Bengal),33.48,43.89,Full SUV,Diesel,Automatic,7,1500,210,4,MG Motor,Gloster,Full SUV,Diesel,Automatic,7,5,210,12.04,36.34,3.63,1.53,0.23,41.73
USR_17727,Ahmedabad (Gujarat),68.74,94.19,Luxury Sedan,Diesel,Automatic,5,500,135,5,Mercedes-Benz,E-Class LWB,Luxury Sedan,Diesel,Automatic,5,5,145,16.1,73.09,5.85,3.07,0.25,82.26
USR_17728,Kochi (Kerala),111.06,157.91,Luxury SUV,Petrol,Automatic,5,500,200,4,Porsche,Cayenne,Luxury SUV,Petrol,Automatic,5,5,210,10.8,125.8,18.87,5.28,0.16,150.11
USR_17729,Chandigarh,12.3,17.9,Compact SUV,Electric,Automatic,5,2500,185,5,Tata Motors,Nexon EV,Compact SUV,Electric,Automatic,5,5,190,465.0,14.63,0.73,0.61,0.16,16.13
USR_17730,Bhubaneswar (Odisha),147.76,185.99,Luxury SUV,Petrol,Automatic,5,1200,210,4,Porsche,Cayenne,Luxury SUV,Petrol,Automatic,5,5,210,10.8,141.05,12.69,5.92,0.17,159.83
USR_17731,Kolkata (West Bengal),38.75,49.38,Full SUV,Petrol,Automatic,7,2000,172,4,Skoda,Kodiaq,Full SUV,Petrol,Automatic,7,5,192,12.78,38.04,3.8,1.6,0.23,43.67
USR_17732,Kochi (Kerala),11.38,14.7,Mid SUV,Petrol,Automatic,7,2000,195,2,Citroën,C3 Aircross,Mid SUV,Petrol,Automatic,7,3,200,17.6,11.55,1.73,0.49,0.12,13.89
USR_17733,Kolkata (West Bengal),548.26,790.38,Luxury SUV,Petrol,Automatic,5,1500,163,4,Rolls-Royce,Cullinan,Luxury SUV,Petrol,Automatic,5,5,173,6.6,641.25,64.12,26.93,0.15,732.45
USR_17734,Kochi (Kerala),12.8,16.12,Hatchback,Electric,Automatic,5,1500,160,3,Citroën,ë-C3,Hatchback,Electric,Automatic,5,3,170,320.0,12.24,0.61,0.51,0.21,13.57
USR_17735,Kolkata (West Bengal),7.68,9.15,Compact SUV,Petrol,Manual,5,3000,172,5,Tata Motors,Punch,Compact SUV,Petrol,Manual,5,5,187,20.09,6.4,0.64,0.27,0.17,7.48
USR_17736,Chennai (Tamil Nadu),8.27,10.71,Hatchback,Petrol,Automatic,5,2500,170,4,Toyota,Glanza,Hatchback,Petrol,Automatic,5,4,170,22.94,7.67,1.15,0.32,0.16,9.3
USR_17737,Chandigarh,29.74,42.37,Full SUV,Diesel,Automatic,5,1500,172,5,Hyundai,Tucson,Full SUV,Diesel,Automatic,5,5,192,15.4,30.43,2.43,1.28,0.23,34.37
USR_17738,Bhubaneswar (Odisha),12.39,15.5,Compact SUV,Petrol,Automatic,5,800,188,5,Tata Motors,Nexon,Compact SUV,Petrol,Automatic,5,5,208,17.2,12.34,1.11,0.52,0.24,14.21
USR_17739,Mumbai (Maharashtra),97.56,129.68,Full SUV,Diesel,Automatic,7,1200,281,5,Land Rover,Defender 110,Full SUV,Diesel,Automatic,7,5,291,11.4,102.2,13.29,4.29,0.24,120.02
USR_17740,Ahmedabad (Gujarat),1221.48,1490.66,Luxury SUV,Petrol,Automatic,4,1200,170,4,Ferrari,Purosangue,Luxury SUV,Petrol,Automatic,4,5,185,6.8,1054.4,84.35,44.28,0.16,1183.19
USR_17741,Guwahati (Assam),116.37,149.52,Luxury MPV,Strong Hybrid,Automatic,7,500,145,4,Toyota,Vellfire,Luxury MPV,Strong Hybrid,Automatic,7,5,160,19.28,117.22,9.38,4.92,0.24,131.76
USR_17742,Hyderabad (Telangana),11.15,14.07,Compact SUV,Diesel,Manual,7,2500,180,2,Mahindra,Bolero Neo,Compact SUV,Diesel,Manual,7,3,180,17.29,10.1,1.41,0.42,0.22,12.15
USR_17743,Delhi,10.45,13.63,Compact SUV,Petrol,Automatic,5,1500,195,3,Renault,Kiger,Compact SUV,Petrol,Automatic,5,4,205,18.24,9.15,0.92,0.38,0.14,10.59
USR_17744,Bhubaneswar (Odisha),475.44,763.14,Coupe,Strong Hybrid,Automatic,2,1500,130,5,Ferrari,296 GTB,Coupe,Strong Hybrid,Automatic,2,5,105,14.9,582.98,52.47,24.49,0.2,660.14
USR_17745,Chennai (Tamil Nadu),91.03,126.2,Luxury SUV,Diesel,Automatic,5,800,205,5,Mercedes-Benz,GLE,Luxury SUV,Diesel,Automatic,5,5,215,12.2,100.64,15.1,4.23,0.12,120.09
USR_17746,Bangalore (Karnataka),11.18,18.21,MPV,Petrol,Automatic,6,1500,180,2,Maruti Suzuki,XL6,MPV,Petrol,Automatic,6,3,180,20.27,11.43,2.06,0.48,0.21,14.18
USR_17747,Hyderabad (Telangana),18.36,25.79,Sedan,Strong Hybrid,Automatic,5,1500,145,5,Honda,City e:HEV,Sedan,Strong Hybrid,Automatic,5,5,165,27.1,20.53,2.87,0.86,0.22,24.48
USR_17748,Ahmedabad (Gujarat),47.76,61.3,Luxury Sedan,Petrol,Automatic,5,1200,135,5,Mercedes-Benz,A-Class Limousine,Luxury Sedan,Petrol,Automatic,5,5,140,17.5,44.75,3.58,1.88,0.22,50.43
USR_17749,Chennai (Tamil Nadu),47.41,67.22,Luxury Sedan,Strong Hybrid,Automatic,5,3000,145,5,Toyota,Camry,Luxury Sedan,Strong Hybrid,Automatic,5,5,160,19.1,49.76,7.46,2.09,0.14,59.45
USR_17750,Patna (Bihar),18.07,30.1,Full SUV,Diesel,Automatic,7,1500,185,5,Tata Motors,Safari,Full SUV,Diesel,Automatic,7,5,205,16.3,22.21,2.44,0.93,0.2,25.78
